customer_id,product_name
100103,AUTO_LOAN
100104,AUTO_LOAN
100105,CREDIT_CARD
100106,PERSONAL_LOAN
100107,PERSONAL_LOAN
100108,CREDIT_CARD
100109,PERSONAL_LOAN
100110,HOME_LOAN
100111,CREDIT_CARD
100112,HOME_LOAN
100113,CREDIT_CARD
100114,AUTO_LOAN
100115,HOME_LOAN
100116,CREDIT_CARD
100117,AUTO_LOAN
100118,PERSONAL_LOAN
100119,HOME_LOAN
100120,HOME_LOAN
100121,HOME_LOAN
100122,HOME_LOAN
100123,PERSONAL_LOAN
100124,CREDIT_CARD
100125,AUTO_LOAN
100126,HOME_LOAN
100127,PERSONAL_LOAN
100128,CREDIT_CARD
100129,CREDIT_CARD
100130,CREDIT_CARD
100131,CREDIT_CARD
100132,HOME_LOAN
100133,CREDIT_CARD
100134,HOME_LOAN
100135,HOME_LOAN
100136,HOME_LOAN
100137,HOME_LOAN
100138,AUTO_LOAN
100139,AUTO_LOAN
100140,CREDIT_CARD
100141,PERSONAL_LOAN
100142,HOME_LOAN
100143,HOME_LOAN
100144,PERSONAL_LOAN
100145,AUTO_LOAN
100146,CREDIT_CARD
100147,HOME_LOAN
100148,PERSONAL_LOAN
100149,PERSONAL_LOAN
100150,CREDIT_CARD
100151,AUTO_LOAN
100152,AUTO_LOAN
100153,AUTO_LOAN
100154,PERSONAL_LOAN
100155,HOME_LOAN
100156,HOME_LOAN
100157,AUTO_LOAN
100158,HOME_LOAN
100159,HOME_LOAN
100160,AUTO_LOAN
100161,PERSONAL_LOAN
100162,PERSONAL_LOAN
100163,PERSONAL_LOAN
100164,CREDIT_CARD
100165,HOME_LOAN
100166,CREDIT_CARD
100167,CREDIT_CARD
100168,HOME_LOAN
100169,PERSONAL_LOAN
100170,HOME_LOAN
100171,AUTO_LOAN
100172,AUTO_LOAN
100173,HOME_LOAN
100174,PERSONAL_LOAN
100175,AUTO_LOAN
100176,HOME_LOAN
100177,AUTO_LOAN
100178,PERSONAL_LOAN
100179,PERSONAL_LOAN
100180,AUTO_LOAN
100181,HOME_LOAN
100182,AUTO_LOAN
100183,AUTO_LOAN
100184,HOME_LOAN
100185,AUTO_LOAN
100186,CREDIT_CARD
100187,PERSONAL_LOAN
100188,HOME_LOAN
100189,CREDIT_CARD
100190,AUTO_LOAN
100191,CREDIT_CARD
100192,PERSONAL_LOAN
100193,AUTO_LOAN
100194,CREDIT_CARD
100195,HOME_LOAN
100196,CREDIT_CARD
100197,AUTO_LOAN
100198,CREDIT_CARD
100199,HOME_LOAN
100200,HOME_LOAN
100201,PERSONAL_LOAN
100202,AUTO_LOAN
100203,PERSONAL_LOAN
100204,CREDIT_CARD
100205,PERSONAL_LOAN
100206,AUTO_LOAN
100207,PERSONAL_LOAN
100208,PERSONAL_LOAN
100209,PERSONAL_LOAN
100210,HOME_LOAN
100211,HOME_LOAN
100212,PERSONAL_LOAN
100213,AUTO_LOAN
100214,PERSONAL_LOAN
100215,PERSONAL_LOAN
100216,CREDIT_CARD
100217,HOME_LOAN
100218,AUTO_LOAN
100219,PERSONAL_LOAN
100220,CREDIT_CARD
100221,AUTO_LOAN
100222,CREDIT_CARD
100223,HOME_LOAN
100224,AUTO_LOAN
100225,AUTO_LOAN
100226,AUTO_LOAN
100227,AUTO_LOAN
100228,AUTO_LOAN
100229,AUTO_LOAN
100230,HOME_LOAN
100231,PERSONAL_LOAN
100232,HOME_LOAN
100233,CREDIT_CARD
100234,AUTO_LOAN
100235,HOME_LOAN
100236,PERSONAL_LOAN
100237,AUTO_LOAN
100238,AUTO_LOAN
100239,PERSONAL_LOAN
100240,PERSONAL_LOAN
100241,PERSONAL_LOAN
100242,PERSONAL_LOAN
100243,CREDIT_CARD
100244,HOME_LOAN
100245,HOME_LOAN
100246,HOME_LOAN
100247,AUTO_LOAN
100248,CREDIT_CARD
100249,CREDIT_CARD
100250,HOME_LOAN
100251,PERSONAL_LOAN
100252,CREDIT_CARD
100253,PERSONAL_LOAN
100254,HOME_LOAN
100255,AUTO_LOAN
100256,PERSONAL_LOAN
100257,HOME_LOAN
100258,HOME_LOAN
100259,PERSONAL_LOAN
100260,CREDIT_CARD
100261,CREDIT_CARD
100262,HOME_LOAN
100263,PERSONAL_LOAN
100264,HOME_LOAN
100265,PERSONAL_LOAN
100266,PERSONAL_LOAN
100267,AUTO_LOAN
100268,PERSONAL_LOAN
100269,PERSONAL_LOAN
100270,CREDIT_CARD
100271,CREDIT_CARD
100272,AUTO_LOAN
100273,PERSONAL_LOAN
100274,AUTO_LOAN
100275,AUTO_LOAN
100276,CREDIT_CARD
100277,PERSONAL_LOAN
100278,CREDIT_CARD
100279,AUTO_LOAN
100280,HOME_LOAN
100281,HOME_LOAN
100282,CREDIT_CARD
100283,CREDIT_CARD
100284,PERSONAL_LOAN
100285,PERSONAL_LOAN
100286,CREDIT_CARD
100287,HOME_LOAN
100288,HOME_LOAN
100289,PERSONAL_LOAN
100290,AUTO_LOAN
100291,CREDIT_CARD
100292,AUTO_LOAN
100293,AUTO_LOAN
100294,AUTO_LOAN
100295,CREDIT_CARD
100296,PERSONAL_LOAN
100297,PERSONAL_LOAN
100298,AUTO_LOAN
100299,CREDIT_CARD
100300,CREDIT_CARD
100301,CREDIT_CARD
100302,CREDIT_CARD
100303,PERSONAL_LOAN
100304,HOME_LOAN
100305,PERSONAL_LOAN
100306,HOME_LOAN
100307,HOME_LOAN
100308,PERSONAL_LOAN
100309,HOME_LOAN
100310,CREDIT_CARD
100311,AUTO_LOAN
100312,CREDIT_CARD
100313,HOME_LOAN
100314,AUTO_LOAN
100315,CREDIT_CARD
100316,CREDIT_CARD
100317,CREDIT_CARD
100318,HOME_LOAN
100319,HOME_LOAN
100320,AUTO_LOAN
100321,CREDIT_CARD
100322,PERSONAL_LOAN
100323,HOME_LOAN
100324,HOME_LOAN
100325,HOME_LOAN
100326,CREDIT_CARD
100327,PERSONAL_LOAN
100328,HOME_LOAN
100329,PERSONAL_LOAN
100330,CREDIT_CARD
100331,CREDIT_CARD
100332,CREDIT_CARD
100333,PERSONAL_LOAN
100334,PERSONAL_LOAN
100335,HOME_LOAN
100336,HOME_LOAN
100337,AUTO_LOAN
100338,HOME_LOAN
100339,CREDIT_CARD
100340,HOME_LOAN
100341,HOME_LOAN
100342,PERSONAL_LOAN
100343,AUTO_LOAN
100344,AUTO_LOAN
100345,CREDIT_CARD
100346,PERSONAL_LOAN
100347,HOME_LOAN
100348,AUTO_LOAN
100349,HOME_LOAN
100350,PERSONAL_LOAN
100351,AUTO_LOAN
100352,HOME_LOAN
100353,HOME_LOAN
100354,AUTO_LOAN
100355,CREDIT_CARD
100356,PERSONAL_LOAN
100357,PERSONAL_LOAN
100358,PERSONAL_LOAN
100359,CREDIT_CARD
100360,CREDIT_CARD
100361,AUTO_LOAN
100362,PERSONAL_LOAN
100363,CREDIT_CARD
100364,CREDIT_CARD
100365,AUTO_LOAN
100366,CREDIT_CARD
100367,HOME_LOAN
100368,HOME_LOAN
100369,AUTO_LOAN
100370,AUTO_LOAN
100371,CREDIT_CARD
100372,AUTO_LOAN
100373,HOME_LOAN
100374,CREDIT_CARD
100375,AUTO_LOAN
100376,HOME_LOAN
100377,HOME_LOAN
100378,AUTO_LOAN
100379,PERSONAL_LOAN
100380,HOME_LOAN
100381,HOME_LOAN
100382,PERSONAL_LOAN
100383,PERSONAL_LOAN
100384,PERSONAL_LOAN
100385,HOME_LOAN
100386,HOME_LOAN
100387,CREDIT_CARD
100388,AUTO_LOAN
100389,HOME_LOAN
100390,HOME_LOAN
100391,PERSONAL_LOAN
100392,PERSONAL_LOAN
100393,PERSONAL_LOAN
100394,HOME_LOAN
100395,AUTO_LOAN
100396,AUTO_LOAN
100397,CREDIT_CARD
100398,PERSONAL_LOAN
100399,CREDIT_CARD
100400,AUTO_LOAN
100401,HOME_LOAN
100402,CREDIT_CARD
100403,HOME_LOAN
100404,CREDIT_CARD
100405,PERSONAL_LOAN
100406,AUTO_LOAN
100407,PERSONAL_LOAN
100408,CREDIT_CARD
100409,CREDIT_CARD
100410,AUTO_LOAN
100411,HOME_LOAN
100412,AUTO_LOAN
100413,PERSONAL_LOAN
100414,AUTO_LOAN
100415,HOME_LOAN
100416,AUTO_LOAN
100417,CREDIT_CARD
100418,CREDIT_CARD
100419,PERSONAL_LOAN
100420,PERSONAL_LOAN
100421,AUTO_LOAN
100422,AUTO_LOAN
100423,CREDIT_CARD
100424,PERSONAL_LOAN
100425,PERSONAL_LOAN
100426,HOME_LOAN
100427,PERSONAL_LOAN
100428,HOME_LOAN
100429,AUTO_LOAN
100430,AUTO_LOAN
100431,PERSONAL_LOAN
100432,CREDIT_CARD
100433,CREDIT_CARD
100434,AUTO_LOAN
100435,PERSONAL_LOAN
100436,HOME_LOAN
100437,PERSONAL_LOAN
100438,AUTO_LOAN
100439,CREDIT_CARD
100440,HOME_LOAN
100441,PERSONAL_LOAN
100442,PERSONAL_LOAN
100443,PERSONAL_LOAN
100444,AUTO_LOAN
100445,AUTO_LOAN
100446,CREDIT_CARD
100447,HOME_LOAN
100448,CREDIT_CARD
100449,AUTO_LOAN
100450,AUTO_LOAN
100451,HOME_LOAN
100452,PERSONAL_LOAN
100453,HOME_LOAN
100454,AUTO_LOAN
100455,PERSONAL_LOAN
100456,CREDIT_CARD
100457,HOME_LOAN
100458,AUTO_LOAN
100459,AUTO_LOAN
100460,CREDIT_CARD
100461,CREDIT_CARD
100462,PERSONAL_LOAN
100463,AUTO_LOAN
100464,HOME_LOAN
100465,CREDIT_CARD
100466,HOME_LOAN
100467,PERSONAL_LOAN
100468,PERSONAL_LOAN
100469,PERSONAL_LOAN
100470,CREDIT_CARD
100471,PERSONAL_LOAN
100472,CREDIT_CARD
100473,HOME_LOAN
100474,HOME_LOAN
100475,PERSONAL_LOAN
100476,AUTO_LOAN
100477,CREDIT_CARD
100478,AUTO_LOAN
100479,CREDIT_CARD
100480,AUTO_LOAN
100481,PERSONAL_LOAN
100482,CREDIT_CARD
100483,PERSONAL_LOAN
100484,CREDIT_CARD
100485,HOME_LOAN
100486,PERSONAL_LOAN
100487,CREDIT_CARD
100488,PERSONAL_LOAN
100489,CREDIT_CARD
100490,CREDIT_CARD
100491,CREDIT_CARD
100492,PERSONAL_LOAN
100493,PERSONAL_LOAN
100494,PERSONAL_LOAN
100495,PERSONAL_LOAN
100496,AUTO_LOAN
100497,PERSONAL_LOAN
100498,PERSONAL_LOAN
100499,AUTO_LOAN
100500,PERSONAL_LOAN
100501,AUTO_LOAN
100502,AUTO_LOAN
100503,AUTO_LOAN
100504,CREDIT_CARD
100505,CREDIT_CARD
100506,CREDIT_CARD
100507,HOME_LOAN
100508,AUTO_LOAN
100509,HOME_LOAN
100510,HOME_LOAN
100511,AUTO_LOAN
100512,AUTO_LOAN
100513,CREDIT_CARD
100514,HOME_LOAN
100515,PERSONAL_LOAN
100516,HOME_LOAN
100517,PERSONAL_LOAN
100518,CREDIT_CARD
100519,HOME_LOAN
100520,HOME_LOAN
100521,HOME_LOAN
100522,CREDIT_CARD
100523,AUTO_LOAN
100524,AUTO_LOAN
100525,HOME_LOAN
100526,CREDIT_CARD
100527,HOME_LOAN
100528,AUTO_LOAN
100529,PERSONAL_LOAN
100530,CREDIT_CARD
100531,HOME_LOAN
100532,HOME_LOAN
100533,AUTO_LOAN
100534,HOME_LOAN
100535,HOME_LOAN
100536,AUTO_LOAN
100537,AUTO_LOAN
100538,CREDIT_CARD
100539,PERSONAL_LOAN
100540,CREDIT_CARD
100541,HOME_LOAN
100542,AUTO_LOAN
100543,CREDIT_CARD
100544,HOME_LOAN
100545,PERSONAL_LOAN
100546,AUTO_LOAN
100547,HOME_LOAN
100548,CREDIT_CARD
100549,PERSONAL_LOAN
100550,HOME_LOAN
100551,PERSONAL_LOAN
100552,HOME_LOAN
100553,AUTO_LOAN
100554,CREDIT_CARD
100555,HOME_LOAN
100556,CREDIT_CARD
100557,PERSONAL_LOAN
100558,CREDIT_CARD
100559,HOME_LOAN
100560,PERSONAL_LOAN
100561,AUTO_LOAN
100562,HOME_LOAN
100563,HOME_LOAN
100564,CREDIT_CARD
100565,CREDIT_CARD
100566,AUTO_LOAN
100567,HOME_LOAN
100568,PERSONAL_LOAN
100569,HOME_LOAN
100570,AUTO_LOAN
100571,PERSONAL_LOAN
100572,AUTO_LOAN
100573,HOME_LOAN
100574,PERSONAL_LOAN
100575,CREDIT_CARD
100576,CREDIT_CARD
100577,PERSONAL_LOAN
100578,CREDIT_CARD
100579,HOME_LOAN
100580,AUTO_LOAN
100581,CREDIT_CARD
100582,HOME_LOAN
100583,CREDIT_CARD
100584,HOME_LOAN
100585,HOME_LOAN
100586,AUTO_LOAN
100587,HOME_LOAN
100588,AUTO_LOAN
100589,CREDIT_CARD
100590,PERSONAL_LOAN
100591,AUTO_LOAN
100592,HOME_LOAN
100593,HOME_LOAN
100594,CREDIT_CARD
100595,HOME_LOAN
100596,PERSONAL_LOAN
100597,CREDIT_CARD
100598,HOME_LOAN
100599,CREDIT_CARD
100600,AUTO_LOAN
100601,PERSONAL_LOAN
100602,HOME_LOAN
100603,PERSONAL_LOAN
100604,CREDIT_CARD
100605,PERSONAL_LOAN
100606,AUTO_LOAN
100607,AUTO_LOAN
100608,AUTO_LOAN
100609,PERSONAL_LOAN
100610,PERSONAL_LOAN
100611,AUTO_LOAN
100612,CREDIT_CARD
100613,HOME_LOAN
100614,HOME_LOAN
100615,HOME_LOAN
100616,PERSONAL_LOAN
100617,HOME_LOAN
100618,CREDIT_CARD
100619,AUTO_LOAN
100620,CREDIT_CARD
100621,HOME_LOAN
100622,CREDIT_CARD
100623,AUTO_LOAN
100624,HOME_LOAN
100625,HOME_LOAN
100626,HOME_LOAN
100627,CREDIT_CARD
100628,PERSONAL_LOAN
100629,HOME_LOAN
100630,HOME_LOAN
100631,PERSONAL_LOAN
100632,HOME_LOAN
100633,CREDIT_CARD
100634,HOME_LOAN
100635,PERSONAL_LOAN
100636,CREDIT_CARD
100637,AUTO_LOAN
100638,HOME_LOAN
100639,CREDIT_CARD
100640,PERSONAL_LOAN
100641,HOME_LOAN
100642,PERSONAL_LOAN
100643,PERSONAL_LOAN
100644,AUTO_LOAN
100645,HOME_LOAN
100646,HOME_LOAN
100647,CREDIT_CARD
100648,CREDIT_CARD
100649,AUTO_LOAN
100650,HOME_LOAN
100651,CREDIT_CARD
100652,HOME_LOAN
100653,AUTO_LOAN
100654,AUTO_LOAN
100655,HOME_LOAN
100656,CREDIT_CARD
100657,CREDIT_CARD
100658,PERSONAL_LOAN
100659,HOME_LOAN
100660,PERSONAL_LOAN
100661,CREDIT_CARD
100662,PERSONAL_LOAN
100663,HOME_LOAN
100664,AUTO_LOAN
100665,PERSONAL_LOAN
100666,AUTO_LOAN
100667,AUTO_LOAN
100668,PERSONAL_LOAN
100669,AUTO_LOAN
100670,AUTO_LOAN
100671,HOME_LOAN
100672,PERSONAL_LOAN
100673,HOME_LOAN
100674,AUTO_LOAN
100675,PERSONAL_LOAN
100676,CREDIT_CARD
100677,HOME_LOAN
100678,AUTO_LOAN
100679,CREDIT_CARD
100680,HOME_LOAN
100681,HOME_LOAN
100682,HOME_LOAN
100683,AUTO_LOAN
100684,PERSONAL_LOAN
100685,AUTO_LOAN
100686,PERSONAL_LOAN
100687,AUTO_LOAN
100688,CREDIT_CARD
100689,PERSONAL_LOAN
100690,HOME_LOAN
100691,CREDIT_CARD
100692,PERSONAL_LOAN
100693,AUTO_LOAN
100694,CREDIT_CARD
100695,HOME_LOAN
100696,HOME_LOAN
100697,HOME_LOAN
100698,PERSONAL_LOAN
100699,CREDIT_CARD
100700,PERSONAL_LOAN
100701,CREDIT_CARD
100702,AUTO_LOAN
100703,CREDIT_CARD
100704,CREDIT_CARD
100705,CREDIT_CARD
100706,AUTO_LOAN
100707,AUTO_LOAN
100708,CREDIT_CARD
100709,CREDIT_CARD
100710,CREDIT_CARD
100711,CREDIT_CARD
100712,PERSONAL_LOAN
100713,HOME_LOAN
100714,PERSONAL_LOAN
100715,AUTO_LOAN
100716,HOME_LOAN
100717,HOME_LOAN
100718,HOME_LOAN
100719,CREDIT_CARD
100720,PERSONAL_LOAN
100721,CREDIT_CARD
100722,CREDIT_CARD
100723,HOME_LOAN
100724,AUTO_LOAN
100725,HOME_LOAN
100726,AUTO_LOAN
100727,PERSONAL_LOAN
100728,HOME_LOAN
100729,HOME_LOAN
100730,PERSONAL_LOAN
100731,PERSONAL_LOAN
100732,PERSONAL_LOAN
100733,AUTO_LOAN
100734,PERSONAL_LOAN
100735,PERSONAL_LOAN
100736,CREDIT_CARD
100737,AUTO_LOAN
100738,CREDIT_CARD
100739,AUTO_LOAN
100740,AUTO_LOAN
100741,PERSONAL_LOAN
100742,HOME_LOAN
100743,CREDIT_CARD
100744,PERSONAL_LOAN
100745,PERSONAL_LOAN
100746,AUTO_LOAN
100747,PERSONAL_LOAN
100748,HOME_LOAN
100749,HOME_LOAN
100750,HOME_LOAN
100751,CREDIT_CARD
100752,PERSONAL_LOAN
100753,CREDIT_CARD
100754,CREDIT_CARD
100755,PERSONAL_LOAN
100756,HOME_LOAN
100757,HOME_LOAN
100758,AUTO_LOAN
100759,CREDIT_CARD
100760,CREDIT_CARD
100761,CREDIT_CARD
100762,HOME_LOAN
100763,CREDIT_CARD
100764,CREDIT_CARD
100765,HOME_LOAN
100766,AUTO_LOAN
100767,HOME_LOAN
100768,CREDIT_CARD
100769,HOME_LOAN
100770,PERSONAL_LOAN
100771,CREDIT_CARD
100772,AUTO_LOAN
100773,CREDIT_CARD
100774,PERSONAL_LOAN
100775,PERSONAL_LOAN
100776,AUTO_LOAN
100777,CREDIT_CARD
100778,AUTO_LOAN
100779,AUTO_LOAN
100780,HOME_LOAN
100781,CREDIT_CARD
100782,HOME_LOAN
100783,AUTO_LOAN
100784,CREDIT_CARD
100785,CREDIT_CARD
100786,AUTO_LOAN
100787,AUTO_LOAN
100788,AUTO_LOAN
100789,HOME_LOAN
100790,CREDIT_CARD
100791,PERSONAL_LOAN
100792,CREDIT_CARD
100793,AUTO_LOAN
100794,CREDIT_CARD
100795,CREDIT_CARD
100796,PERSONAL_LOAN
100797,AUTO_LOAN
100798,PERSONAL_LOAN
100799,AUTO_LOAN
100800,HOME_LOAN
100801,PERSONAL_LOAN
100802,HOME_LOAN
100803,PERSONAL_LOAN
100804,AUTO_LOAN
100805,PERSONAL_LOAN
100806,HOME_LOAN
100807,PERSONAL_LOAN
100808,PERSONAL_LOAN
100809,AUTO_LOAN
100810,AUTO_LOAN
100811,CREDIT_CARD
100812,CREDIT_CARD
100813,PERSONAL_LOAN
100814,AUTO_LOAN
100815,CREDIT_CARD
100816,AUTO_LOAN
100817,AUTO_LOAN
100818,CREDIT_CARD
100819,CREDIT_CARD
100820,AUTO_LOAN
100821,PERSONAL_LOAN
100822,PERSONAL_LOAN
100823,CREDIT_CARD
100824,CREDIT_CARD
100825,AUTO_LOAN
100826,AUTO_LOAN
100827,PERSONAL_LOAN
100828,PERSONAL_LOAN
100829,HOME_LOAN
100830,CREDIT_CARD
100831,CREDIT_CARD
100832,PERSONAL_LOAN
100833,PERSONAL_LOAN
100834,AUTO_LOAN
100835,HOME_LOAN
100836,CREDIT_CARD
100837,PERSONAL_LOAN
100838,CREDIT_CARD
100839,PERSONAL_LOAN
100840,CREDIT_CARD
100841,AUTO_LOAN
100842,PERSONAL_LOAN
100843,CREDIT_CARD
100844,PERSONAL_LOAN
100845,HOME_LOAN
100846,HOME_LOAN
100847,PERSONAL_LOAN
100848,AUTO_LOAN
100849,CREDIT_CARD
100850,PERSONAL_LOAN
100851,PERSONAL_LOAN
100852,HOME_LOAN
100853,CREDIT_CARD
100854,HOME_LOAN
100855,PERSONAL_LOAN
100856,PERSONAL_LOAN
100857,CREDIT_CARD
100858,AUTO_LOAN
100859,CREDIT_CARD
100860,HOME_LOAN
100861,HOME_LOAN
100862,CREDIT_CARD
100863,AUTO_LOAN
100864,HOME_LOAN
100865,HOME_LOAN
100866,PERSONAL_LOAN
100867,AUTO_LOAN
100868,PERSONAL_LOAN
100869,AUTO_LOAN
100870,AUTO_LOAN
100871,HOME_LOAN
100872,CREDIT_CARD
100873,PERSONAL_LOAN
100874,PERSONAL_LOAN
100875,CREDIT_CARD
100876,CREDIT_CARD
100877,AUTO_LOAN
100878,AUTO_LOAN
100879,HOME_LOAN
100880,PERSONAL_LOAN
100881,AUTO_LOAN
100882,HOME_LOAN
100883,AUTO_LOAN
100884,AUTO_LOAN
100885,AUTO_LOAN
100886,AUTO_LOAN
100887,AUTO_LOAN
100888,CREDIT_CARD
100889,CREDIT_CARD
100890,PERSONAL_LOAN
100891,AUTO_LOAN
100892,PERSONAL_LOAN
100893,AUTO_LOAN
100894,HOME_LOAN
100895,CREDIT_CARD
100896,CREDIT_CARD
100897,PERSONAL_LOAN
100898,AUTO_LOAN
100899,PERSONAL_LOAN
100900,PERSONAL_LOAN
100901,AUTO_LOAN
100902,HOME_LOAN
100903,CREDIT_CARD
100904,CREDIT_CARD
100905,CREDIT_CARD
100906,PERSONAL_LOAN
100907,HOME_LOAN
100908,CREDIT_CARD
100909,HOME_LOAN
100910,PERSONAL_LOAN
100911,PERSONAL_LOAN
100912,AUTO_LOAN
100913,HOME_LOAN
100914,AUTO_LOAN
100915,PERSONAL_LOAN
100916,CREDIT_CARD
100917,HOME_LOAN
100918,AUTO_LOAN
100919,PERSONAL_LOAN
100920,PERSONAL_LOAN
100921,AUTO_LOAN
100922,CREDIT_CARD
100923,HOME_LOAN
100924,CREDIT_CARD
100925,CREDIT_CARD
100926,AUTO_LOAN
100927,AUTO_LOAN
100928,CREDIT_CARD
100929,AUTO_LOAN
100930,CREDIT_CARD
100931,AUTO_LOAN
100932,HOME_LOAN
100933,PERSONAL_LOAN
100934,HOME_LOAN
100935,CREDIT_CARD
100936,HOME_LOAN
100937,CREDIT_CARD
100938,HOME_LOAN
100939,HOME_LOAN
100940,PERSONAL_LOAN
100941,PERSONAL_LOAN
100942,PERSONAL_LOAN
100943,PERSONAL_LOAN
100944,CREDIT_CARD
100945,HOME_LOAN
100946,PERSONAL_LOAN
100947,PERSONAL_LOAN
100948,PERSONAL_LOAN
100949,AUTO_LOAN
100950,CREDIT_CARD
100951,AUTO_LOAN
100952,HOME_LOAN
100953,CREDIT_CARD
100954,AUTO_LOAN
100955,CREDIT_CARD
100956,CREDIT_CARD
100957,CREDIT_CARD
100958,AUTO_LOAN
100959,HOME_LOAN
100960,AUTO_LOAN
100961,CREDIT_CARD
100962,PERSONAL_LOAN
100963,PERSONAL_LOAN
100964,CREDIT_CARD
100965,PERSONAL_LOAN
100966,PERSONAL_LOAN
100967,PERSONAL_LOAN
100968,HOME_LOAN
100969,CREDIT_CARD
100970,HOME_LOAN
100971,CREDIT_CARD
100972,HOME_LOAN
100973,AUTO_LOAN
100974,HOME_LOAN
100975,CREDIT_CARD
100976,PERSONAL_LOAN
100977,AUTO_LOAN
100978,AUTO_LOAN
100979,HOME_LOAN
100980,HOME_LOAN
100981,CREDIT_CARD
100982,PERSONAL_LOAN
100983,HOME_LOAN
100984,PERSONAL_LOAN
100985,CREDIT_CARD
100986,AUTO_LOAN
100987,AUTO_LOAN
100988,CREDIT_CARD
100989,HOME_LOAN
100990,PERSONAL_LOAN
100991,PERSONAL_LOAN
100992,PERSONAL_LOAN
100993,CREDIT_CARD
100994,PERSONAL_LOAN
100995,HOME_LOAN
100996,HOME_LOAN
100997,HOME_LOAN
100998,HOME_LOAN
100999,CREDIT_CARD
101000,CREDIT_CARD
101001,CREDIT_CARD
101002,HOME_LOAN
101003,CREDIT_CARD
101004,HOME_LOAN
101005,PERSONAL_LOAN
101006,HOME_LOAN
101007,HOME_LOAN
101008,HOME_LOAN
101009,HOME_LOAN
101010,HOME_LOAN
101011,CREDIT_CARD
101012,PERSONAL_LOAN
101013,CREDIT_CARD
101014,CREDIT_CARD
101015,AUTO_LOAN
101016,CREDIT_CARD
101017,PERSONAL_LOAN
101018,AUTO_LOAN
101019,CREDIT_CARD
101020,PERSONAL_LOAN
101021,AUTO_LOAN
101022,CREDIT_CARD
101023,HOME_LOAN
101024,AUTO_LOAN
101025,AUTO_LOAN
101026,PERSONAL_LOAN
101027,AUTO_LOAN
101028,PERSONAL_LOAN
101029,HOME_LOAN
101030,PERSONAL_LOAN
101031,AUTO_LOAN
101032,AUTO_LOAN
101033,HOME_LOAN
101034,AUTO_LOAN
101035,CREDIT_CARD
101036,HOME_LOAN
101037,PERSONAL_LOAN
101038,CREDIT_CARD
101039,CREDIT_CARD
101040,HOME_LOAN
101041,HOME_LOAN
101042,AUTO_LOAN
101043,AUTO_LOAN
101044,PERSONAL_LOAN
101045,PERSONAL_LOAN
101046,HOME_LOAN
101047,CREDIT_CARD
101048,AUTO_LOAN
101049,HOME_LOAN
101050,HOME_LOAN
101051,HOME_LOAN
101052,HOME_LOAN
101053,HOME_LOAN
101054,CREDIT_CARD
101055,HOME_LOAN
